index,length,mean,var,entropy,lumpiness,stability,flat_spots,hurst,std1st_der,crossing_points,binarize_mean,unitroot_kpss,heterogeneity,histogram_mode,linearity,trend_strength,seasonality_strength,spikiness,peak,trough,level_shift_idx,level_shift_size,y_acf1,y_acf5,diff1y_acf1,diff1y_acf5,diff2y_acf1,diff2y_acf5,y_pacf5,diff1y_pacf5,diff2y_pacf5,seas_acf1,seas_pacf1,firstmin_ac,firstzero_ac,holt_alpha,holt_beta,hw_alpha,hw_beta,hw_gamma,month,zone
5,8813,45.923761488709694,2176.679129513969,0.7046642285879676,20706310.692908254,1365.2392417571446,7,0.14909927001498594,17.5005736551251,298,0.26063769431521616,6.723924600254963,2221.5909037794318,-6.08,0.03550490392392516,0.8431942194847386,0.32818688707843857,0.33359950226590535,2,4,6667,53.702499999999986,0.7927637411662312,2.4005107372165315,-0.3209839107245131,0.11946425355629607,-0.5803792967636863,0.3492458623222017,0.7289035619580403,0.17978624028806187,0.7810422066563133,0.5632450173841611,0.05330567599509334,22,101,0.4999988343181059,0.0001358229081091948,,,,June,LONGIL
6,7306,56.46309471667121,8444.769990381586,0.7657099393125076,2928545344.145975,4632.1127771743295,8,0.16988372547636024,37.21788906839144,362,0.1996988776348207,2.2292385051341785,3705.208025587751,-186.99,0.00044451400964213845,0.8570410313006608,0.4432239037171064,8.035674187625581,2,5,2008,123.45249999999993,0.7895609661474225,2.272044936754771,-0.2205511073015245,0.20187085897985016,-0.4621350674192467,0.38553929777991197,0.7642940523740833,0.23487180455666126,0.7459525976709785,0.5740172773091317,0.03349775292322087,2,101,0.5000162730644999,9.999999989397795e-05,,,,July,LONGIL
0,9094,24.380272707279563,1970.9333261627146,0.895593300548986,551709396.8948687,446.1359739875193,6,0.06272592994268654,23.994062206373595,675,0.326149109302837,1.6323567477799243,4331.547276746888,-178.32499999999993,0.0009426335709787745,0.6497056811819626,0.35134932025061427,4.0232089240140585,0,6,8419,118.4735,0.6967697488382149,0.7600088333861758,-0.03670243168391264,0.06859291488657543,-0.4312554577462967,0.19880968208069,0.506184256906731,0.1113196238601081,0.5005437408826467,0.13612060244715918,-0.007020540312485411,5,119,0.9062529822548794,0.021672489437466642,,,,Jan,MHK VL
1,8236,32.695608305002416,2612.825810205478,0.8026693243380615,193956009.54729632,930.9957215382472,5,0.11760939881125886,22.023225366241306,472,0.37773190869354056,11.031577087223248,3469.7262320421983,-118.606,7.672471440264852e-05,0.7803052295560153,0.3048632191365874,1.2103733096343137,6,1,2663,65.35700000000003,0.7264591551018544,1.61172392081193,-0.3212829699386632,0.10529582087678732,-0.6068457527852109,0.3769399409535419,0.5812450203427735,0.1371178324993547,0.7611681458973053,0.2926832671035256,0.01801951023522992,9,955,0.5942857142857142,0.018008658008658005,,,,Feb,MHK VL
2,9100,16.35058241758247,1009.3693850454039,0.8003584269785284,12609567.715917261,453.37693075432185,10,0.1147148811062142,13.616093248165658,596,0.36164835164835163,2.5213601166330095,2510.9540143809395,-28.13,0.016161749756949593,0.7827691463529599,0.3382514541210586,0.07839454035094244,1,3,4514,35.821999999999974,0.7486248608465893,1.564985199950906,-0.2692520628679404,0.09365198287650404,-0.5910150947245778,0.36757648889110334,0.596649017323213,0.12650782234738164,0.66512127222183,0.34407582121565733,0.07521730993785065,8,488,0.6649683312223481,9.998995944916303e-05,,,,Mar,MHK VL
3,8827,10.528949813073485,1035.2953910235374,0.9351721975283017,187289171.77064076,204.71230362869306,9,0.04502027480068108,21.242380831314893,927,0.4726407613005551,2.0939691928052,2944.3120053882712,-152.21800000000007,0.00021552870433257212,0.5139539152587123,0.3205147958241058,1.7136079167163167,0,4,8432,76.14500000000004,0.40157856355231714,0.37852475334099267,-0.27164423497495116,0.343299516001796,-0.45148425768031647,0.4143335218287344,0.29806206479455055,0.36648988385388304,0.9470849918804047,0.05611598829977462,-0.10041829256461662,2,362,0.2410015799628868,0.011563112208831912,,,,Apr,MHK VL
4,9157,18.189522769465906,229.02613858408796,0.7179301417587594,53614.03006808571,144.37010815011337,7,0.14710898621940294,5.625961119846443,776,0.5500709839467074,2.0406045124802294,3062.619749244637,-10.183999999999997,0.07538587071110686,0.8402936830113287,0.33768332962541714,0.0009422102878050561,1,6,7304,10.832500000000003,0.7985769520193912,2.3585426412176136,-0.3138811794929926,0.10611953635910396,-0.6086397135844439,0.38856807041050045,0.721777721405632,0.16495697446596919,0.7384849173937271,0.573881646433822,0.06463614277197287,33,680,0.5235943448412129,0.00011606632801072734,,,,May,MHK VL
5,8813,29.804948371723583,906.0039006809868,0.7732691308786461,46555776.22774289,461.07592089257497,4,0.05909048357528686,14.332014996639705,551,0.36593668444343586,7.269152276589877,6.728164234884163,-108.90200000000004,0.046413974403311936,0.7172827859997759,0.3451943757907845,2.0891861722773157,2,4,3554,87.07200000000002,0.5738705207821501,1.4057807454828042,-0.46793901462513265,0.21917775162116956,-0.6560697269936537,0.4539210888657558,0.514906672074741,0.3804141731532836,0.9804721565881763,0.4700757982838975,0.07378273042276558,67,425,0.21715065356713467,0.0001000364837858761,,,,June,MHK VL
6,7306,29.634739939775333,437.6712930681489,0.8284203713752193,4394538.166310729,188.40751433777302,8,0.07398954238885522,10.495734339276053,505,0.47782644401861485,0.7950676983627449,133.22338447434132,-18.220000000000027,0.002337046700868889,0.6768787410456556,0.31051081854896956,0.24830575799281315,0,2,1995,46.70599999999997,0.5734988135193205,1.1068445571756147,-0.40978815429367166,0.1742274821023334,-0.6405367359691141,0.44439817011645383,0.4335103648652401,0.2993577734770312,0.9128827204859763,0.32764415492196314,-0.03208563259140168,11,117,0.3113351999146096,0.014036244604582502,,,,July,MHK VL
0,9094,37.20175940180358,2501.238498399995,0.8247757418670881,602316813.9495069,877.5522938267336,8,0.04899241961272891,25.36019256190083,668,0.22861227182757862,9.352317376573017,4249.936366328276,-11.02,0.05510949290314382,0.6862539233283824,0.3192651883676204,5.284828172012572,1,4,8419,121.55599999999993,0.7216314134614329,1.0252742190377395,-0.07637231148084674,0.06445971441377954,-0.45641607083708885,0.21425619800659668,0.5385105970071122,0.11766463475325734,0.5458452216648569,0.2558666092599277,-0.011701131206538658,5,832,0.8771428571428571,0.02192857142857143,,,,Jan,MILLWD
1,8236,52.42207867897018,1320.004689778176,0.7676227931674363,10031585.335812537,625.305825741791,7,0.08228565058186368,16.169559144235635,703,0.45143273433705683,15.333736167651786,2097.354769578913,-11.27,0.015855090301122015,0.765490392722451,0.33893740394999194,0.14146841831149193,0,4,1983,31.65599999999999,0.7365362751612552,1.5380398725938471,-0.2487234756162592,0.07553484405138731,-0.5739677001046546,0.3359859734363551,0.5741548509724786,0.13166851366233626,0.6634355165249395,0.39307276397848595,0.06268433531261002,16,1421,0.6912777947271055,0.02558986290984364,,,,Feb,MILLWD
2,9100,29.34534615384604,1218.2080824626069,0.8106154268856508,17404143.097247053,491.5183098863845,11,0.08957946685154256,16.13820439022167,613,0.2879120879120879,1.7101639749507016,2323.1855136104473,-11.37,0.05654598764770296,0.7515040915374527,0.35348293592524105,0.12638282611598758,3,0,4514,37.21799999999996,0.7254640715232079,1.31093607723662,-0.22123546884186748,0.07515480101700858,-0.5537097092978471,0.32326159134325394,0.5471933295135536,0.11871166866798899,0.632107502780971,0.30802417486107136,0.06081187722021443,8,959,0.6885714285714285,9.999999999999999e-05,,,,Mar,MILLWD
3,8827,25.505808315396,418.1600667392852,0.8652928239051192,3350287.096828441,132.72596952816136,12,0.04849160909754998,11.359808370154456,710,0.29001925909142406,1.4806906062439178,358.46359039354286,-11.0,0.00396812513454606,0.6419977081616772,0.3647472447978014,0.08796655123672613,0,2,7873,41.11450000000001,0.5771673411893279,0.7395170857529796,-0.27012524244505687,0.10848734571899082,-0.5348925821835069,0.30126739106392564,0.3643902442835708,0.2016977780783416,0.7348521470783324,0.2364115248622484,0.06075776506630575,11,344,0.4057260894696059,0.00010000092310964732,,,,Apr,MILLWD
4,9157,27.891068035382713,281.19077564209,0.7526919991418084,404292.5204121161,152.24639925011462,13,0.1204493274396873,7.053587793587137,501,0.33984929562083654,4.041996418751591,3566.0173016199365,23.693,0.03333306691219721,0.7933578198837878,0.3443818853751547,0.0049880399709869285,3,6,7622,13.264500000000012,0.6968609137666628,1.9455190692314186,-0.41626259273425154,0.17988991388374262,-0.6273866595581296,0.40684323392006466,0.6427045898706047,0.2848469053354251,0.9004439699059544,0.5247987704932476,0.06326526607033617,9,403,0.3350053214667579,0.00010000025175355635,,,,May,MILLWD
5,8813,39.8575104958586,1904.8519919187852,0.6600505872099173,40275747.732461676,1323.0950960845364,6,0.26055634425241525,11.25422624413402,326,0.2601838193577669,8.05856115877695,6170.236613698942,-4.42,0.015268085762451271,0.9298815984983086,0.3242820798242224,0.05518092420199053,2,4,2219,56.039499999999975,0.9110850489293144,3.4428957306462653,-0.25207130623388396,0.07130514219108552,-0.5883952146659289,0.35777117771467043,0.8854814877047683,0.08234358662963127,0.6966404120584013,0.687233686393803,-0.023988987548696175,141,139,0.7120025783948055,0.0001380947910386252,,,,June,MILLWD
6,7306,45.48361620585841,5140.146946928556,0.6836943862296148,83127735.45884606,3842.3740152289265,8,0.3599119359078301,17.1391451725237,311,0.237476047084588,1.7462928796976833,6042.678538912925,-131.25,0.0005771292876041828,0.9412232378774643,0.3031087162916528,0.1972269054027456,2,3,1970,78.70550000000003,0.9391195816637675,3.644149056848289,-0.0612807132533255,0.03791811989772536,-0.49393740250951773,0.274139835597921,0.9002046709410594,0.039219388406874785,0.5606249934046694,0.7122602914834574,-0.007677028543288081,128,93,0.9241831998200374,9.997781881081323e-05,,,,July,MILLWD
0,9094,38.54031559269863,2785.632008048638,0.795974720010526,552628076.4014884,1174.6954996632433,8,0.05303014236349327,25.637869419912192,631,0.21739608533098748,10.891037224626562,4174.233996716185,-11.13,0.06497017488427306,0.7140190267668549,0.3139837458636633,5.214667273604601,1,4,8439,118.8044999999999,0.7337555372125287,1.2409162193185057,-0.11380501910260311,0.06361421671576091,-0.4745214807626826,0.22830103223802095,0.560707570902369,0.12663520970839606,0.5760385695833473,0.3422199952824016,0.014200682038674268,5,999,0.7828571428571428,0.020601503759398496,,,,Jan,N.Y.C.
1,8236,53.6329953861097,1394.6102965521825,0.7403558746968197,9880995.809169948,713.4836731923946,7,0.080774467564245,15.977532476561716,677,0.44208353569694026,18.610576226407122,2224.8988939991204,-11.39,0.011820502084804806,0.7853072232565133,0.3378984479073588,0.1339002616789626,0,4,3193,30.587999999999994,0.7540709699158812,1.721413541894387,-0.2561972205248182,0.07800334365198337,-0.5777795372308248,0.3410452829460592,0.6077227838200419,0.1333886774686587,0.6725373676600004,0.43386007668306814,0.06256574158506772,22,1538,0.6916860224509735,0.01956550532765964,,,,Feb,N.Y.C.
2,9100,29.296989010989055,1236.6895788460272,0.81778667534302,17418652.529223688,486.9278165817482,11,0.08748203170125823,16.361623677273087,610,0.2868131868131868,1.6140130462861086,2289.7769864467186,-27.127999999999986,0.053540612007735654,0.7427162555479518,0.3515920824867963,0.12695635934415783,3,0,4514,37.28149999999994,0.7086951440136969,1.2537861518688982,-0.2568784180350192,0.0846502041250727,-0.5808872549135988,0.35082654916787087,0.5273830758865521,0.1310985415670751,0.65974471662868,0.2961100751075379,0.05822183894788759,8,958,0.6649999999999999,0.0001,,,,Mar,N.Y.C.
3,8827,25.49213662626039,412.5853597715231,0.8678393998904264,3165667.6795075354,127.97964806827179,7,0.04676890442200236,11.371436546134632,705,0.29613685283788377,1.5153492193206817,375.8337198420661,-16.76,0.003128588298046624,0.6357479487162245,0.3646235726590148,0.08245517708858989,0,2,7873,40.384,0.5754226808083651,0.710830828560968,-0.26179272102171197,0.10514787141331236,-0.5301008478682113,0.295664992679812,0.35935085273853246,0.19789904552433962,0.7256699887103112,0.22814686045014432,0.06298341141772607,11,350,0.40566154275358424,9.997400163847926e-05,,,,Apr,N.Y.C.
4,9157,28.082088020094,328.3134960879149,0.761451621031217,664946.3791794387,175.02995605981656,13,0.1291243674681172,7.548063036649896,518,0.34094135633941247,3.4751334032285515,4013.038125085585,7.988999999999997,0.02984321907845205,0.7955979150127367,0.3405686425891118,0.006763971818099653,3,6,7602,15.328000000000003,0.7030628919972569,1.959876525992767,-0.4155419941158997,0.17652133390065097,-0.6320250478011595,0.4133242583306811,0.6443615270322663,0.27378163089406965,0.8920176641991261,0.5195002916664616,0.057847812638655204,9,402,0.358566352497825,9.999705370458285e-05,,,,May,N.Y.C.
5,8813,39.20283217973468,1191.1273425744719,0.6466853309691863,6403941.045082196,837.0410582504851,6,0.17735309392941614,10.77793288188696,285,0.29047997276750254,12.312728467869723,2928.8561141327496,-4.47,0.03266969289839835,0.8938242425044676,0.33700806744710576,0.06504437116218108,2,4,2219,39.45050000000006,0.854802710419817,3.002350885929783,-0.3282245724796961,0.11548418548473363,-0.6007049482042502,0.3699408611541195,0.8344428130048409,0.1607354109153715,0.774578628572911,0.6597924532748981,0.030521690373771122,8,422,0.5471641510037423,0.00014531579563498547,,,,June,N.Y.C.
6,7306,44.21232548590193,2108.305815000007,0.7141411211508463,20716121.53865687,1500.4906487291248,8,0.28434218961586555,14.733864142447043,258,0.3477963317820969,1.4728291012539805,5208.9867122151945,-40.23,2.0461546561071456e-05,0.8947723993861136,0.32436950406878073,0.18327485935028553,1,3,1970,59.793499999999995,0.8763889438942605,3.0809201948297136,-0.1659683410240453,0.09130104774052636,-0.500426380519542,0.2576876059254209,0.8636372783917974,0.14015151719426422,0.730491219322685,0.6563082482233806,-0.10699049820380506,48,102,0.6649531567035606,0.00020350349629940157,,,,July,N.Y.C.
0,9094,20.50126566967226,1819.3776119344766,0.8943678403572113,440196327.4017815,412.29650077621824,6,0.06563333799653746,23.004331004422237,754,0.42159665713657357,0.7612651654231686,4306.975088599873,8.802000000000021,0.00046012854353196176,0.6537706979602935,0.3566333325720106,3.1138557838479177,4,6,8419,111.75450000000001,0.6944066899403515,0.7641764060003176,-0.04821043304288202,0.06528234754179729,-0.4389579015377702,0.20425416432514104,0.4994229956898489,0.10871094205590025,0.5050711455517836,0.138533207682087,0.003675434467234609,5,50,0.9242857142857143,0.02254355400696864,,,,Jan,NORTH
1,8236,26.840713938805273,3258.457290748177,0.8116031728158185,392352452.7362317,1104.0001370582866,5,0.12700642999966721,24.326251132038763,562,0.40165128703254005,9.611829451636703,3799.9502039499666,-21.113000000000056,0.00026350438399233415,0.7860519245130242,0.3008639807378811,2.127941094881713,6,0,2660,77.11549999999994,0.7304547307249614,1.6420192100792654,-0.3261330351916141,0.10884179268306027,-0.6091044834692197,0.37966953378563073,0.5921566402689566,0.1371184321980453,0.770726640842339,0.2789129508536908,0.010740628604314224,9,954,0.5942857142857142,0.018008658008658005,,,,Feb,NORTH
2,9100,9.63411428571431,2829.3735131385733,0.8457649692855943,274664850.30960304,1113.5007399645294,22,0.08676576084830065,25.399534925306025,607,0.4754945054945055,1.6001312033509922,3962.1870097912547,-33.766000000000076,0.0005753664342983033,0.7378649597417293,0.3321882158402095,1.2339574059484621,0,3,2863,57.59299999999999,0.7227674862549882,1.1973833745214024,-0.17752397963363753,0.05231959844572918,-0.5300135143323602,0.2941409040691501,0.52794259578239,0.08048385646004458,0.6075867009862426,0.19783964277678018,0.07502326959796943,9,616,0.7357142857142857,0.0001,,,,Mar,NORTH
3,8827,6.73848419621613,1377.5684626394657,0.9381603737231007,388225448.80600613,267.1854654388499,6,0.04633261540936545,24.5481439766532,962,0.5067406819984139,1.9466453470510088,2962.1932249844976,-127.62199999999984,0.000870444390580887,0.5170801958633515,0.3133138215429754,3.5253633602172076,1,4,8433,91.49649999999997,0.3970215228433224,0.39922205839136093,-0.27451196161565156,0.3723710673929904,-0.4474073154016728,0.434340634050954,0.3134817087071928,0.3849326578630618,0.9835323635123888,0.04250091384221408,-0.13490000826969248,2,358,0.2642857142857143,0.012012987012987014,,,,Apr,NORTH
4,9157,8.24323140766628,2819.7368772395685,0.8505017066658622,146758785.5254386,961.3936903839298,11,0.11152235839277348,25.742531452237284,792,0.6237850824505843,0.7191809358547799,4325.277360776724,-29.977999999999838,0.011624110645075061,0.7209240871248654,0.3444784789861435,0.8125391239546645,0,6,4321,52.834999999999994,0.7317576691810262,1.131839696079926,-0.12386414423905158,0.05462106715988948,-0.5016898949649784,0.2608767634319318,0.5474120054430031,0.09615934816865344,0.5565019628275767,0.25257527015263137,0.03361241457117725,7,60,0.8064285714285714,9.999999999999999e-05,,,,May,NORTH
5,8813,20.061484171110923,2989.212203561435,0.862124863815026,252614342.9334252,898.9030243101732,4,0.1014886665132653,26.855573223245994,671,0.5912856008169749,1.6762155948405852,858.5103607268098,-178.01,0.025207809583086598,0.7039905785579856,0.3677316688405766,4.340605805053444,2,4,3554,99.41399999999997,0.6059551610631112,1.018104004122779,-0.38768384746674117,0.1666367928131552,-0.6461236262822239,0.46907737888603335,0.43281343019788426,0.20822065748160973,0.798153744529883,0.2743244731529297,0.12840293008881326,6,590,0.4528459347204335,9.999505009543482e-05,,,,June,NORTH
6,7306,24.286023816041652,1400.3835236233022,0.8705611653020021,24141061.447926797,455.0301460285067,8,0.09541159536308509,19.242100157924764,544,0.6307144812482891,0.5676134397859962,940.6189938143164,-117.82599999999991,0.0008600152853519418,0.663803564211381,0.35360850171069824,0.5499482080335851,0,2,1995,43.54649999999997,0.6008880095677784,0.8531048463498068,-0.33750118951676367,0.12492803726468131,-0.6249843958447474,0.41585638230964267,0.4002332320138526,0.2048661528767305,0.7486011628480647,0.2692227828455391,0.05003646114579805,5,86,0.43061143621858505,0.015802521543152433,,,,July,NORTH
0,9094,41.75846052342213,2636.9520548985442,0.7987474786255055,525520636.8543494,1025.6700794219098,6,0.04618895715077032,25.44487093325291,824,0.24301737409280844,10.506678883708286,4138.859700246954,-10.67,0.08895391296632456,0.700346840159402,0.31505078239165807,4.830697831596758,6,4,8439,117.82799999999997,0.7268924145226981,1.127857422602471,-0.10109339450956706,0.06259831010255687,-0.47354228705600676,0.2281733428640687,0.5460847712436145,0.12129093180822884,0.5686062249614668,0.29359843105378675,-0.01175838513827266,5,1917,0.83,0.02128205128205128,,,,Jan,NPX
1,8236,64.90104298203,3067.8911177927407,0.8291093365706695,152068539.77297974,1099.7791812969056,5,0.06885974089224434,27.602917093234257,871,0.42047110247693054,4.957545552986344,3674.7993598696307,-21.001000000000005,0.04192309520472294,0.6975530661979275,0.34011965375798614,1.2806492597655463,0,4,2804,64.28549999999998,0.7094074095136735,1.0402795710716852,-0.14562398221303172,0.06789372061717058,-0.5286664348429765,0.3045347862119559,0.5234002184157291,0.11312754539767439,0.5678927070556117,0.27411234206051865,0.10332969562598682,6,926,0.8079204828629863,0.027324079281220298,,,,Feb,NPX
2,9100,33.70975824175827,1425.500158688787,0.7954441474666682,20420197.700653814,601.3439792658497,10,0.08022419355752071,17.47862602841702,600,0.303956043956044,2.492479400098115,2376.071636210271,-53.74299999999998,0.0829513918540609,0.7515533628435258,0.3622060130240421,0.16709587031139508,3,0,398,43.97749999999999,0.7297482428970996,1.3129876531454923,-0.20696574124266895,0.06706208302728396,-0.5509903933507306,0.3099190106363177,0.548737510124113,0.1182297924276383,0.6167985777410137,0.32972617271165167,0.058260331848845444,9,970,0.7121428571428571,0.0001,,,,Mar,NPX
3,8827,25.530148408292828,2569.110178283178,0.9172568525688004,393701580.962548,397.0911462906787,12,0.014925846598085612,33.518145964553376,907,0.38031041123824627,0.40794033226355975,2037.245827417128,-82.86400000000003,0.001160504218719974,0.49059622749512366,0.36234861919495753,6.569473895800656,0,2,8472,90.87299999999999,0.5040278086084798,0.29554559023477206,-0.11829946567920066,0.1582597221664813,-0.38399459592316637,0.2738158384867552,0.3254609190374065,0.23150147143166425,0.6513526231040659,0.052590901922743634,0.03655630113377243,6,56,0.4764285714285714,0.0001,,,,Apr,NPX
4,9157,23.11361908922136,4532.596277914527,0.9426269285037182,663296706.6335942,513.4049911918182,10,0.01638697033707102,44.025359030951314,874,0.688871901277711,0.25543595761545246,327.08482761256033,-188.38799999999992,0.0007937327130745438,0.3836584484233637,0.3313487365056156,18.670573732524023,3,6,6747,97.679,0.22244808988699027,0.08817483472129277,-0.45004187780016314,0.2060661036274681,-0.6427582706632111,0.42951809268008256,0.0658610431363009,0.35480761488014734,0.9437408197238983,0.009779017892872485,0.006598084494519008,5,33,0.07571483894845053,0.00010005208428992054,,,,May,NPX
5,8813,37.37418699648241,950.8516213434483,0.682356285912339,5276357.32571634,596.974410345546,6,0.12844350286321032,10.713940183669083,518,0.28457959832066265,11.754374306236352,4943.78677104238,8.360000000000014,0.0271845265798624,0.8611216271928299,0.2939993995979575,0.03077636936188832,2,4,2786,24.640500000000003,0.8354976081635679,2.5231945426150646,-0.26593138806180805,0.07635833054063286,-0.5866489109575637,0.3533536514163805,0.7466373495935992,0.09952979503617278,0.6927861703828928,0.5224410352291179,0.05139744452224374,9,429,0.6650178807217256,9.999735115770683e-05,,,,June,NPX
6,7306,34.61342047632082,1218.7601152781638,0.8734397556689789,43665611.31073816,453.4125969634557,8,0.07424983134365885,19.03410862204913,564,0.3561456337257049,1.1462743313036747,203.06477237041577,-7.912000000000035,0.005288483465353359,0.6287493019475191,0.3617147261127641,2.3819758611077684,0,3,2356,75.94600000000001,0.5038427797479298,0.7772673306599623,-0.4009107183883901,0.1652167455718413,-0.6242016858061441,0.4032577599799296,0.33787195514708046,0.3167888010925332,0.8825705028363431,0.3174211604074574,0.058182788644757226,4,129,0.3145643480190249,0.02866241492732455,,,,July,NPX
0,9094,21.328759621728782,1425.6373292070055,0.8977846589036118,277278047.9287387,311.11570266192774,10,0.05833422311221141,20.577010324395765,717,0.3413239498570486,1.1873199355256947,4314.6151894156,-195.603,3.060035594499037e-05,0.6385937615138677,0.3388136544139301,2.10402321118091,0,6,8419,99.70549999999997,0.6887357383220847,0.7276557157633045,-0.045836845162664085,0.06373790550025865,-0.4378609096485318,0.20064478724708068,0.4928000348040812,0.10440335607497013,0.5042832093083043,0.1077790819145542,-0.0037263417018469722,5,37,0.9002848332916732,0.02138798003900415,,,,Jan,O H
1,8236,28.578754249635697,2441.5449494680424,0.8117562427063713,192130523.33097783,815.7723921645595,27,0.11927688786701005,21.32808681049045,483,0.3804031083050024,10.270344355147166,3989.9122644532267,-154.5239999999999,0.0004902013215442478,0.7810663889362867,0.31091291899276696,0.8435490950880694,6,1,2660,65.28800000000001,0.7368637990075978,1.5728753091991141,-0.2918734331108389,0.08800987679220831,-0.5978820915596934,0.3652692396761214,0.5811325940417897,0.11371487150607298,0.718103037195428,0.2728684372711622,0.029732219117139396,9,955,0.6414285714285713,0.018865546218487392,,,,Feb,O H
2,9100,15.0401494505495,806.1500067688828,0.8093547983540033,8600794.965168582,343.9559806963289,27,0.1053959548674178,12.525023272744656,580,0.3863736263736264,2.0145925558463826,2528.861516497772,-7.1839999999999975,0.015446133968128923,0.7650344935403668,0.3319991331990312,0.0530994410668556,1,3,1976,33.07249999999999,0.7371019711088165,1.434528227340785,-0.2597324423011693,0.08793766584821659,-0.5890390747437909,0.36303247681121353,0.573149094446362,0.1236563804472368,0.6523953812170296,0.3180053681677571,0.07507910010013084,8,488,0.6650165361041015,0.00013282376874497212,,,,Mar,O H
3,8827,10.233773649031399,935.2327349268973,0.9352318120080878,154398145.91857487,182.8691568132028,23,0.044849007539715484,20.184630031861193,906,0.46437068086552624,2.1457354377662323,2923.7846326715503,-168.0010000000002,0.00025444350641775227,0.5139047595415662,0.3193885888408432,1.4185098619926353,0,4,8433,72.34000000000006,0.3983149658372985,0.37847807866281863,-0.2759621308197015,0.34360919642967996,-0.4546233603257252,0.41326707312975186,0.2966342218713862,0.36876525736034227,0.9543084899246042,0.05173186921608715,-0.10351943254157782,2,362,0.24081186801370494,0.011557948122573294,,,,Apr,O H
4,9157,16.002847002293425,163.2850678255598,0.8031962846161551,295175.1278694184,76.77727423445687,14,0.07363301240551717,6.1304672812854015,776,0.5742055258272359,1.4329902178704534,2214.634283792056,11.201999999999998,0.031024336705393247,0.7303237557798263,0.35770479441767167,0.0033331240229531227,1,6,3624,16.8675,0.6866542455248963,1.316338726002161,-0.26545499380362425,0.09475672268893796,-0.5730968381891237,0.3462250861723809,0.5211141103520256,0.18034580834246608,0.7038552411784149,0.3993719979131036,0.07776603811760144,22,367,0.4999663697703843,0.00012593478550587637,,,,May,O H
5,8813,27.240560535572495,746.4593680734016,0.8277821349183291,43674139.34165059,319.674741486032,11,0.042455557806572855,14.271305431902762,564,0.37240440258708724,6.077976984536472,2.7071021247110423,-124.12599999999975,0.023407968652287236,0.6492806538790135,0.34953726260997053,1.9583471000758115,2,4,3554,85.67399999999998,0.4940931395426593,0.9487263123635498,-0.46054567870160296,0.2126545377585909,-0.6552589612542616,0.45522958228404153,0.38260492495057263,0.3762284206396725,0.9602837199070184,0.37963464646934114,0.0804670695299293,17,403,0.15323691536725784,8.402434774685122e-05,,,,June,O H
6,7306,23.936058034492206,6893.226786733032,0.9279913702929831,11197309759.928228,1077.3709167394702,7,0.03165918993183247,48.058768921907095,646,0.6073090610457158,0.07388718591747305,4446.269146322553,-117.68799999999965,8.20361290660783e-06,0.5633853847396662,0.3652319465199657,96.99967308445719,0,2,5835,202.06149999999997,0.6544494992554706,0.5372516651640573,-0.03037594681403962,0.22163512733658836,-0.514488744968483,0.586188855744166,0.6156357519846961,0.22361176485270723,0.5969859409390295,0.021336385578785123,0.20751257346557858,3,14,0.9714285714285713,0.02312925170068027,,,,July,O H
0,9094,30.023702441170045,1847.3121109785357,0.8745775968313055,430339945.2471586,505.9880105742912,6,0.05277384956457167,22.829359286900093,676,0.22498350560809324,5.092107777644001,4324.048493971812,15.219999999999999,0.020768160576163434,0.6539443384622141,0.32423407611918553,3.5756366855611708,1,4,8419,111.607,0.7021853512000985,0.8293621296180647,-0.05268466307530276,0.06586660164798974,-0.4411559855457563,0.202781427531631,0.5113387084960621,0.11153294442501162,0.5222866205414916,0.16607736713477672,-0.01869127411366187,5,743,0.9242857142857143,0.02254355400696864,,,,Jan,PJM
1,8236,41.67388902379781,1238.4203467380348,0.7624327929226951,11158981.73512905,556.8370023774771,7,0.08688468655808335,15.377036125362368,630,0.4261777561923264,16.794835842763025,2698.1736055575902,-39.77999999999997,0.0032848669955986625,0.7716430629568224,0.3226075651850583,0.1051664770016141,0,2,4816,28.79300000000002,0.7401698300514677,1.59291366683249,-0.26531474701663,0.07926637328744914,-0.5847273931657935,0.35068544616869174,0.5808475112135504,0.1251808702128927,0.6813392701151807,0.37261801186055593,0.05472809052325,8,957,0.6369459035535356,0.023170807312742063,,,,Feb,PJM
2,9100,20.661949450549322,867.0770830128301,0.8296086241067164,11044586.433150942,323.1603711449311,22,0.08848024823046963,13.797006932129685,726,0.31241758241758244,1.0677483836465935,2504.151165754268,-6.174000000000007,0.03194251691985262,0.7354087958565035,0.3451138354606085,0.07270228725235706,1,0,1976,33.91650000000001,0.7069939702988741,1.1913258150691766,-0.25070584508653365,0.07925581514251356,-0.5855806548097653,0.35226154395643694,0.5184450843142079,0.12313123669134109,0.6482121485855185,0.26238613653941983,0.04895319173480057,8,662,0.6885506867894706,0.00015186018356082724,,,,Mar,PJM
3,8827,18.50635323439448,356.555729184391,0.9114708227338326,7290970.0714022,78.00854817175252,6,0.03880258780464334,11.955177631543874,883,0.4091990483743061,1.3410027332397145,2248.231513327418,-84.23000000000002,0.0012106164825118827,0.5423972720790333,0.35171261034426893,0.07202436188353736,0,4,8416,32.584500000000006,0.46384454282212984,0.39511295536830954,-0.2523309904811718,0.2035350893643469,-0.4733745447798759,0.31661698566347884,0.2789184475429087,0.27041322877241436,0.7991041566977926,0.11665558857944594,0.026445894362601027,2,40,0.26402142858632976,0.011988973052624703,,,,Apr,PJM
